time;SamplingFrequency;Pulse
9.599;1000;515
9.6;1000;516
9.601;1000;517
9.602;1000;516
9.603;1000;516
9.604;1000;515
9.605;1000;516
9.606;1000;517
9.607;1000;516
9.608;1000;517
9.609;1000;515
9.61;1000;515
9.611;1000;519
9.612;1000;516
9.613;1000;518
9.614;1000;516
9.615;1000;517
9.616;1000;517
9.617;1000;516
9.618;1000;519
9.619;1000;516
9.62;1000;518
9.621;1000;518
9.622;1000;517
9.623;1000;516
9.624;1000;516
9.625;1000;518
9.626;1000;518
9.627;1000;517
9.628;1000;518
9.629;1000;515
9.63;1000;519
9.631;1000;516
9.632;1000;515
9.633;1000;518
9.634;1000;516
9.635;1000;517
9.636;1000;517
9.637;1000;514
9.638;1000;517
9.639;1000;515
9.64;1000;516
9.641;1000;516
9.642;1000;515
9.643;1000;513
9.644;1000;514
9.645;1000;515
9.646;1000;515
9.647;1000;515
9.648;1000;515
9.649;1000;513
9.65;1000;517
9.651;1000;515
9.652;1000;512
9.653;1000;515
9.654;1000;513
9.655;1000;515
9.656;1000;513
9.657;1000;515
9.658;1000;513
9.659;1000;513
9.66;1000;515
9.661;1000;514
9.662;1000;514
9.663;1000;513
9.664;1000;513
9.665;1000;515
9.666;1000;515
9.667;1000;515
9.668;1000;513
9.669;1000;513
9.67;1000;515
9.671;1000;516
9.672;1000;515
9.673;1000;514
9.674;1000;514
9.675;1000;516
9.676;1000;514
9.677;1000;518
9.678;1000;514
9.679;1000;515
9.68;1000;516
9.681;1000;514
9.682;1000;518
9.683;1000;514
9.684;1000;515
9.685;1000;517
9.686;1000;517
9.687;1000;516
9.688;1000;515
9.689;1000;515
9.69;1000;517
9.691;1000;518
9.692;1000;516
9.693;1000;517
9.694;1000;516
9.695;1000;518
9.696;1000;519
9.697;1000;517
9.698;1000;516
9.699;1000;518
9.7;1000;519
9.701;1000;517
9.702;1000;519
9.703;1000;521
9.704;1000;519
9.705;1000;520
9.706;1000;521
9.707;1000;520
9.708;1000;519
9.709;1000;520
9.71;1000;521
9.711;1000;522
9.712;1000;522
9.713;1000;523
9.714;1000;521
9.715;1000;524
9.716;1000;522
9.717;1000;520
9.718;1000;525
9.719;1000;521
9.72;1000;524
9.721;1000;522
9.722;1000;526
9.723;1000;523
9.724;1000;524
9.725;1000;527
9.726;1000;526
9.727;1000;526
9.728;1000;525
9.729;1000;525
9.73;1000;527
9.731;1000;528
9.732;1000;528
9.733;1000;528
9.734;1000;528
9.735;1000;531
9.736;1000;527
9.737;1000;531
9.738;1000;527
9.739;1000;528
9.74;1000;531
9.741;1000;532
9.742;1000;531
9.743;1000;531
9.744;1000;531
9.745;1000;534
9.746;1000;530
9.747;1000;535
9.748;1000;531
9.749;1000;532
9.75;1000;534
9.751;1000;535
9.752;1000;534
9.753;1000;533
9.754;1000;534
9.755;1000;536
9.756;1000;534
9.757;1000;539
9.758;1000;535
9.759;1000;535
9.76;1000;536
9.761;1000;537
9.762;1000;536
9.763;1000;537
9.764;1000;537
9.765;1000;540
9.766;1000;538
9.767;1000;536
9.768;1000;536
9.769;1000;536
9.77;1000;536
9.771;1000;537
9.772;1000;537
9.773;1000;537
9.774;1000;536
9.775;1000;540
9.776;1000;537
9.777;1000;536
9.778;1000;536
9.779;1000;535
9.78;1000;538
9.781;1000;536
9.782;1000;535
9.783;1000;536
9.784;1000;536
9.785;1000;537
9.786;1000;535
9.787;1000;539
9.788;1000;535
9.789;1000;536
9.79;1000;540
9.791;1000;536
9.792;1000;536
9.793;1000;535
9.794;1000;535
9.795;1000;537
9.796;1000;537
9.797;1000;536
9.798;1000;536
9.799;1000;535
9.8;1000;534
9.801;1000;538
9.802;1000;536
9.803;1000;536
9.804;1000;535
9.805;1000;535
9.806;1000;535
9.807;1000;534
9.808;1000;531
9.809;1000;531
9.81;1000;534
9.811;1000;533
9.812;1000;531
9.813;1000;535
9.814;1000;531
9.815;1000;532
9.816;1000;533
9.817;1000;531
9.818;1000;529
9.819;1000;530
9.82;1000;533
9.821;1000;530
9.822;1000;530
9.823;1000;528
9.824;1000;527
9.825;1000;529
9.826;1000;529
9.827;1000;528
9.828;1000;526
9.829;1000;526
9.83;1000;529
9.831;1000;527
9.832;1000;525
9.833;1000;523
9.834;1000;524
9.835;1000;525
9.836;1000;524
9.837;1000;524
9.838;1000;522
9.839;1000;522
9.84;1000;521
9.841;1000;526
9.842;1000;522
9.843;1000;522
9.844;1000;522
9.845;1000;522
9.846;1000;522
9.847;1000;520
9.848;1000;521
9.849;1000;519
9.85;1000;521
9.851;1000;520
9.852;1000;519
9.853;1000;519
9.854;1000;518
9.855;1000;520
9.856;1000;518
9.857;1000;516
9.858;1000;516
9.859;1000;516
9.86;1000;516
9.861;1000;517
9.862;1000;515
9.863;1000;514
9.864;1000;514
9.865;1000;516
9.866;1000;513
9.867;1000;512
9.868;1000;511
9.869;1000;511
9.87;1000;513
9.871;1000;511
9.872;1000;515
9.873;1000;511
9.874;1000;512
9.875;1000;515
9.876;1000;512
9.877;1000;512
9.878;1000;510
9.879;1000;510
9.88;1000;512
9.881;1000;512
9.882;1000;511
9.883;1000;510
9.884;1000;511
9.885;1000;514
9.886;1000;511
9.887;1000;510
9.888;1000;510
9.889;1000;509
9.89;1000;511
9.891;1000;511
9.892;1000;510
9.893;1000;508
9.894;1000;509
9.895;1000;510
9.896;1000;508
9.897;1000;510
9.898;1000;510
9.899;1000;509
9.9;1000;511
9.901;1000;511
9.902;1000;511
9.903;1000;508
9.904;1000;509
9.905;1000;511
9.906;1000;507
9.907;1000;512
9.908;1000;507
9.909;1000;508
9.91;1000;509
9.911;1000;510
9.912;1000;509
9.913;1000;507
9.914;1000;508
9.915;1000;510
9.916;1000;507
9.917;1000;510
9.918;1000;506
9.919;1000;507
9.92;1000;508
9.921;1000;508
9.922;1000;508
9.923;1000;507
9.924;1000;507
9.925;1000;508
9.926;1000;509
9.927;1000;508
9.928;1000;509
9.929;1000;508
9.93;1000;511
9.931;1000;507
9.932;1000;511
9.933;1000;507
9.934;1000;510
9.935;1000;508
9.936;1000;510
9.937;1000;511
9.938;1000;508
9.939;1000;508
9.94;1000;511
9.941;1000;510
9.942;1000;509
9.943;1000;509
9.944;1000;508
9.945;1000;510
9.946;1000;510
9.947;1000;509
9.948;1000;509
9.949;1000;508
9.95;1000;511
9.951;1000;509
9.952;1000;506
9.953;1000;510
9.954;1000;507
9.955;1000;509
9.956;1000;507
9.957;1000;511
9.958;1000;507
9.959;1000;508
9.96;1000;510
9.961;1000;510
9.962;1000;509
9.963;1000;508
9.964;1000;508
9.965;1000;510
9.966;1000;511
9.967;1000;510
9.968;1000;509
9.969;1000;509
9.97;1000;512
9.971;1000;511
9.972;1000;509
9.973;1000;508
9.974;1000;510
9.975;1000;511
9.976;1000;511
9.977;1000;510
9.978;1000;513
9.979;1000;510
9.98;1000;512
9.981;1000;513
9.982;1000;512
9.983;1000;510
9.984;1000;511
9.985;1000;513
9.986;1000;513
9.987;1000;513
9.988;1000;513
9.989;1000;512
9.99;1000;514
9.991;1000;515
9.992;1000;512
9.993;1000;516
9.994;1000;513
9.995;1000;516
9.996;1000;516
9.997;1000;514
9.998;1000;515
9.999;1000;515
10;1000;515
10.001;1000;513
10.002;1000;517
10.003;1000;516
10.004;1000;515
10.005;1000;516
10.006;1000;517
10.007;1000;516
10.008;1000;514
10.009;1000;515
10.01;1000;517
10.011;1000;518
10.012;1000;517
10.013;1000;516
10.014;1000;515
10.015;1000;519
10.016;1000;514
10.017;1000;519
10.018;1000;515
10.019;1000;515
10.02;1000;516
10.021;1000;519
10.022;1000;518
10.023;1000;515
10.024;1000;516
10.025;1000;519
10.026;1000;517
10.027;1000;516
10.028;1000;517
10.029;1000;515
10.03;1000;518
10.031;1000;518
10.032;1000;517
10.033;1000;517
10.034;1000;516
10.035;1000;515
10.036;1000;519
10.037;1000;518
10.038;1000;518
10.039;1000;518
10.04;1000;518
10.041;1000;518
10.042;1000;517
10.043;1000;516
10.044;1000;516
10.045;1000;518
10.046;1000;519
10.047;1000;516
10.048;1000;521
10.049;1000;518
10.05;1000;519
10.051;1000;519
10.052;1000;518
10.053;1000;518
10.054;1000;519
10.055;1000;522
10.056;1000;519
10.057;1000;519
10.058;1000;516
10.059;1000;517
10.06;1000;519
10.061;1000;519
10.062;1000;519
10.063;1000;517
10.064;1000;518
10.065;1000;520
10.066;1000;517
10.067;1000;520
10.068;1000;516
10.069;1000;517
10.07;1000;518
10.071;1000;519
10.072;1000;518
10.073;1000;517
10.074;1000;517
10.075;1000;519
10.076;1000;519
10.077;1000;518
10.078;1000;518
10.079;1000;516
10.08;1000;518
10.081;1000;516
10.082;1000;520
10.083;1000;516
10.084;1000;516
10.085;1000;517
10.086;1000;519
10.087;1000;519
10.088;1000;517
10.089;1000;518
10.09;1000;518
10.091;1000;519
10.092;1000;518
10.093;1000;518
10.094;1000;516
10.095;1000;519
10.096;1000;519
10.097;1000;518
10.098;1000;517
10.099;1000;517
10.1;1000;515
10.101;1000;519
10.102;1000;518
10.103;1000;515
10.104;1000;516
10.105;1000;517
10.106;1000;518
10.107;1000;515
10.108;1000;518
10.109;1000;516
10.11;1000;517
10.111;1000;518
10.112;1000;517
10.113;1000;515
10.114;1000;515
10.115;1000;518
10.116;1000;517
10.117;1000;516
10.118;1000;517
10.119;1000;515
10.12;1000;518
10.121;1000;516
10.122;1000;513
10.123;1000;518
10.124;1000;515
10.125;1000;515
10.126;1000;514
10.127;1000;518
10.128;1000;513
10.129;1000;514
10.13;1000;516
10.131;1000;516
10.132;1000;515
10.133;1000;513
10.134;1000;513
10.135;1000;515
10.136;1000;515
10.137;1000;514
10.138;1000;515
10.139;1000;514
10.14;1000;516
10.141;1000;511
10.142;1000;515
10.143;1000;511
10.144;1000;512
10.145;1000;513
10.146;1000;514
10.147;1000;513
10.148;1000;512
10.149;1000;512
10.15;1000;514
10.151;1000;511
10.152;1000;515
10.153;1000;510
10.154;1000;511
10.155;1000;513
10.156;1000;513
10.157;1000;513
10.158;1000;511
10.159;1000;511
10.16;1000;513
10.161;1000;511
10.162;1000;515
10.163;1000;511
10.164;1000;512
10.165;1000;514
10.166;1000;514
10.167;1000;512
10.168;1000;511
10.169;1000;511
10.17;1000;513
10.171;1000;513
10.172;1000;512
10.173;1000;511
10.174;1000;513
10.175;1000;514
10.176;1000;513
10.177;1000;513
10.178;1000;511
10.179;1000;512
10.18;1000;513
10.181;1000;511
10.182;1000;516
10.183;1000;512
10.184;1000;512
10.185;1000;513
10.186;1000;514
10.187;1000;513
10.188;1000;512
10.189;1000;513
10.19;1000;515
10.191;1000;515
10.192;1000;513
10.193;1000;512
10.194;1000;513
10.195;1000;517
10.196;1000;514
10.197;1000;513
10.198;1000;513
10.199;1000;512
10.2;1000;514
10.201;1000;514
10.202;1000;513
10.203;1000;511
10.204;1000;512
10.205;1000;514
10.206;1000;512
10.207;1000;516
10.208;1000;513
10.209;1000;513
10.21;1000;515
10.211;1000;515
10.212;1000;514
10.213;1000;513
10.214;1000;514
10.215;1000;517
10.216;1000;514
10.217;1000;514
10.218;1000;514
10.219;1000;513
10.22;1000;515
10.221;1000;515
10.222;1000;514
10.223;1000;515
10.224;1000;513
10.225;1000;516
10.226;1000;513
10.227;1000;511
10.228;1000;515
10.229;1000;513
10.23;1000;514
10.231;1000;514
10.232;1000;513
10.233;1000;512
10.234;1000;513
10.235;1000;512
10.236;1000;517
10.237;1000;514
10.238;1000;514
10.239;1000;514
10.24;1000;514
10.241;1000;514
10.242;1000;513
10.243;1000;511
10.244;1000;512
10.245;1000;514
10.246;1000;514
10.247;1000;514
10.248;1000;514
10.249;1000;512
10.25;1000;514
10.251;1000;515
10.252;1000;512
10.253;1000;516
10.254;1000;513
10.255;1000;516
10.256;1000;515
10.257;1000;514
10.258;1000;512
10.259;1000;513
10.26;1000;516
10.261;1000;513
10.262;1000;514
10.263;1000;512
10.264;1000;513
10.265;1000;514
10.266;1000;514
10.267;1000;513
10.268;1000;512
10.269;1000;514
10.27;1000;517
10.271;1000;513
10.272;1000;513
10.273;1000;513
10.274;1000;512
10.275;1000;514
10.276;1000;514
10.277;1000;513
10.278;1000;512
10.279;1000;512
10.28;1000;514
10.281;1000;512
10.282;1000;516
10.283;1000;512
10.284;1000;513
10.285;1000;515
10.286;1000;515
10.287;1000;514
10.288;1000;513
10.289;1000;514
10.29;1000;518
10.291;1000;514
10.292;1000;514
10.293;1000;512
10.294;1000;513
10.295;1000;515
10.296;1000;515
10.297;1000;515
10.298;1000;513
10.299;1000;515
10.3;1000;517
10.301;1000;515
10.302;1000;515
10.303;1000;513
10.304;1000;514
10.305;1000;515
10.306;1000;516
10.307;1000;515
10.308;1000;515
10.309;1000;515
10.31;1000;516
10.311;1000;513
10.312;1000;518
10.313;1000;515
10.314;1000;517
10.315;1000;517
10.316;1000;517
10.317;1000;515
10.318;1000;514
10.319;1000;515
10.32;1000;515
10.321;1000;516
10.322;1000;515
10.323;1000;514
10.324;1000;515
10.325;1000;516
10.326;1000;516
10.327;1000;515
10.328;1000;514
10.329;1000;515
10.33;1000;517
10.331;1000;514
10.332;1000;518
10.333;1000;513
10.334;1000;514
10.335;1000;517
10.336;1000;516
10.337;1000;514
10.338;1000;513
10.339;1000;513
10.34;1000;515
10.341;1000;515
10.342;1000;515
10.343;1000;514
10.344;1000;513
10.345;1000;515
10.346;1000;511
10.347;1000;515
10.348;1000;512
10.349;1000;512
10.35;1000;514
10.351;1000;515
10.352;1000;512
10.353;1000;516
10.354;1000;513
10.355;1000;514
10.356;1000;514
10.357;1000;513
10.358;1000;511
10.359;1000;512
10.36;1000;513
10.361;1000;514
10.362;1000;513
10.363;1000;512
10.364;1000;513
10.365;1000;516
10.366;1000;514
10.367;1000;514
10.368;1000;513
10.369;1000;512
10.37;1000;515
10.371;1000;515
10.372;1000;514
10.373;1000;512
10.374;1000;513
10.375;1000;516
10.376;1000;514
10.377;1000;513
10.378;1000;510
10.379;1000;511
10.38;1000;513
10.381;1000;513
10.382;1000;512
10.383;1000;515
10.384;1000;512
10.385;1000;513
10.386;1000;512
10.387;1000;513
10.388;1000;511
10.389;1000;513
10.39;1000;514
10.391;1000;515
10.392;1000;513
10.393;1000;513
10.394;1000;512
10.395;1000;514
10.396;1000;515
10.397;1000;513
10.398;1000;513
10.399;1000;512
10.4;1000;513
10.401;1000;513
10.402;1000;513
10.403;1000;513
10.404;1000;512
10.405;1000;516
10.406;1000;514
10.407;1000;512
10.408;1000;512
10.409;1000;511
10.41;1000;512
10.411;1000;512
10.412;1000;512
10.413;1000;513
10.414;1000;512
10.415;1000;513
10.416;1000;514
10.417;1000;512
10.418;1000;512
10.419;1000;511
10.42;1000;515
10.421;1000;512
10.422;1000;511
10.423;1000;515
10.424;1000;512
10.425;1000;511
10.426;1000;516
10.427;1000;511
10.428;1000;515
10.429;1000;512
10.43;1000;511
10.431;1000;515
10.432;1000;515
10.433;1000;514
10.434;1000;514
10.435;1000;514
10.436;1000;515
10.437;1000;514
10.438;1000;512
10.439;1000;513
10.44;1000;512
10.441;1000;516
10.442;1000;516
10.443;1000;513
10.444;1000;516
10.445;1000;516
10.446;1000;516
10.447;1000;515
10.448;1000;513
10.449;1000;515
10.45;1000;516
10.451;1000;516
10.452;1000;515
10.453;1000;518
10.454;1000;516
10.455;1000;518
10.456;1000;518
10.457;1000;517
10.458;1000;515
10.459;1000;517
10.46;1000;520
10.461;1000;518
10.462;1000;518
10.463;1000;517
10.464;1000;516
10.465;1000;519
10.466;1000;519
10.467;1000;518
10.468;1000;516
10.469;1000;517
10.47;1000;519
10.471;1000;517
10.472;1000;522
10.473;1000;517
10.474;1000;519
10.475;1000;521
10.476;1000;520
10.477;1000;520
10.478;1000;519
10.479;1000;519
10.48;1000;521
10.481;1000;520
10.482;1000;525
10.483;1000;520
10.484;1000;522
10.485;1000;524
10.486;1000;524
10.487;1000;524
10.488;1000;523
10.489;1000;524
10.49;1000;526
10.491;1000;524
10.492;1000;529
10.493;1000;525
10.494;1000;526
10.495;1000;528
10.496;1000;529
10.497;1000;528
10.498;1000;527
10.499;1000;529
10.5;1000;530
10.501;1000;531
10.502;1000;530
10.503;1000;531
10.504;1000;530
10.505;1000;532
10.506;1000;531
10.507;1000;536
10.508;1000;532
10.509;1000;535
10.51;1000;533
10.511;1000;536
10.512;1000;536
10.513;1000;536
10.514;1000;536
10.515;1000;539
10.516;1000;537
10.517;1000;536
10.518;1000;537
10.519;1000;536
10.52;1000;538
10.521;1000;538
10.522;1000;538
10.523;1000;537
10.524;1000;537
10.525;1000;536
10.526;1000;540
10.527;1000;539
10.528;1000;536
10.529;1000;537
10.53;1000;539
10.531;1000;539
10.532;1000;539
10.533;1000;540
10.534;1000;538
10.535;1000;538
10.536;1000;542
10.537;1000;540
10.538;1000;539
10.539;1000;539
10.54;1000;540
10.541;1000;539
10.542;1000;538
10.543;1000;537
10.544;1000;537
10.545;1000;540
10.546;1000;540
10.547;1000;538
10.548;1000;542
10.549;1000;539
10.55;1000;540
10.551;1000;540
10.552;1000;539
10.553;1000;537
10.554;1000;539
10.555;1000;538
10.556;1000;542
10.557;1000;539
10.558;1000;537
10.559;1000;538
10.56;1000;539
10.561;1000;539
10.562;1000;538
10.563;1000;537
10.564;1000;537
10.565;1000;537
10.566;1000;538
10.567;1000;536
10.568;1000;539
10.569;1000;536
10.57;1000;538
10.571;1000;539
10.572;1000;536
10.573;1000;536
10.574;1000;536
10.575;1000;536
10.576;1000;535
10.577;1000;533
10.578;1000;531
10.579;1000;532
10.58;1000;531
10.581;1000;534
10.582;1000;534
10.583;1000;530
10.584;1000;530
10.585;1000;532
10.586;1000;532
10.587;1000;530
10.588;1000;532
10.589;1000;529
10.59;1000;530
10.591;1000;530
10.592;1000;528
10.593;1000;527
10.594;1000;527
10.595;1000;528
10.596;1000;528
10.597;1000;527
10.598;1000;527
10.599;1000;526
10.6;1000;528
10.601;1000;524
10.602;1000;522
10.603;1000;526
10.604;1000;522
10.605;1000;524
10.606;1000;521
10.607;1000;525
10.608;1000;519
10.609;1000;520
10.61;1000;522
10.611;1000;521
10.612;1000;519
10.613;1000;517
10.614;1000;518
10.615;1000;519
10.616;1000;519
10.617;1000;518
10.618;1000;516
10.619;1000;517
10.62;1000;518
10.621;1000;517
10.622;1000;515
10.623;1000;514
10.624;1000;515
10.625;1000;516
10.626;1000;515
10.627;1000;515
10.628;1000;513
10.629;1000;514
10.63;1000;512
10.631;1000;515
10.632;1000;515
10.633;1000;512
10.634;1000;514
10.635;1000;514
10.636;1000;513
10.637;1000;512
10.638;1000;511
10.639;1000;512
10.64;1000;513
10.641;1000;512
10.642;1000;510
10.643;1000;513
10.644;1000;510
10.645;1000;511
10.646;1000;510
10.647;1000;511
10.648;1000;509
10.649;1000;509
10.65;1000;511
10.651;1000;511
10.652;1000;509
10.653;1000;510
10.654;1000;508
10.655;1000;508
10.656;1000;511
10.657;1000;510
10.658;1000;508
10.659;1000;509
10.66;1000;510
10.661;1000;510
10.662;1000;508
10.663;1000;510
10.664;1000;508
10.665;1000;509
10.666;1000;509
10.667;1000;508
10.668;1000;509
10.669;1000;508
10.67;1000;509
10.671;1000;509
10.672;1000;507
10.673;1000;511
10.674;1000;508
10.675;1000;509
10.676;1000;510
10.677;1000;507
10.678;1000;505
10.679;1000;506
10.68;1000;508
10.681;1000;507
10.682;1000;506
10.683;1000;508
10.684;1000;507
10.685;1000;509
10.686;1000;507
10.687;1000;505
10.688;1000;509
10.689;1000;506
10.69;1000;507
10.691;1000;505
10.692;1000;508
10.693;1000;504
10.694;1000;505
10.695;1000;507
10.696;1000;507
10.697;1000;506
10.698;1000;504
10.699;1000;505
10.7;1000;506
10.701;1000;507
10.702;1000;506
10.703;1000;504
10.704;1000;506
10.705;1000;509
10.706;1000;507
10.707;1000;505
10.708;1000;503
10.709;1000;505
10.71;1000;507
10.711;1000;507
10.712;1000;505
10.713;1000;505
10.714;1000;506
10.715;1000;505
10.716;1000;511
10.717;1000;508
10.718;1000;508
10.719;1000;506
10.72;1000;507
10.721;1000;508
10.722;1000;507
10.723;1000;508
10.724;1000;507
10.725;1000;509
10.726;1000;509
10.727;1000;507
10.728;1000;508
10.729;1000;507
10.73;1000;506
10.731;1000;509
10.732;1000;509
10.733;1000;508
10.734;1000;509
10.735;1000;509
10.736;1000;507
10.737;1000;511
10.738;1000;508
10.739;1000;508
10.74;1000;511
10.741;1000;510
10.742;1000;511
10.743;1000;508
10.744;1000;510
10.745;1000;511
10.746;1000;512
10.747;1000;511
10.748;1000;511
10.749;1000;510
10.75;1000;513
10.751;1000;509
10.752;1000;513
10.753;1000;510
10.754;1000;511
10.755;1000;512
10.756;1000;512
10.757;1000;511
10.758;1000;515
10.759;1000;512
10.76;1000;513
10.761;1000;514
10.762;1000;512
10.763;1000;511
10.764;1000;512
10.765;1000;514
10.766;1000;514
10.767;1000;514
10.768;1000;515
10.769;1000;514
10.77;1000;516
10.771;1000;515
10.772;1000;512
10.773;1000;517
10.774;1000;514
10.775;1000;515
10.776;1000;514
10.777;1000;515
10.778;1000;513
10.779;1000;515
10.78;1000;517
10.781;1000;516
10.782;1000;515
10.783;1000;514
10.784;1000;515
10.785;1000;517
10.786;1000;517
10.787;1000;517
10.788;1000;515
10.789;1000;516
10.79;1000;519
10.791;1000;518
10.792;1000;516
10.793;1000;514
10.794;1000;516
10.795;1000;518
10.796;1000;519
10.797;1000;518
10.798;1000;518
10.799;1000;517
10.8;1000;519
10.801;1000;518
10.802;1000;516
10.803;1000;515
10.804;1000;516
10.805;1000;518
10.806;1000;516
10.807;1000;521
10.808;1000;519
10.809;1000;518
10.81;1000;520
10.811;1000;519
10.812;1000;516
10.813;1000;517
10.814;1000;516
10.815;1000;517
10.816;1000;518
10.817;1000;517
10.818;1000;518
10.819;1000;517
10.82;1000;519
10.821;1000;519
10.822;1000;518
10.823;1000;519
10.824;1000;518
10.825;1000;521
10.826;1000;519
10.827;1000;519
10.828;1000;519
10.829;1000;518
10.83;1000;519
10.831;1000;518
10.832;1000;522
10.833;1000;519
10.834;1000;519
10.835;1000;521
10.836;1000;519
10.837;1000;519
10.838;1000;519
10.839;1000;518
10.84;1000;519
10.841;1000;518
10.842;1000;522
10.843;1000;517
10.844;1000;521
10.845;1000;519
10.846;1000;523
10.847;1000;517
10.848;1000;523
10.849;1000;519
10.85;1000;520
10.851;1000;518
10.852;1000;520
10.853;1000;517
10.854;1000;519
10.855;1000;520
10.856;1000;519
10.857;1000;519
10.858;1000;518
10.859;1000;519
10.86;1000;520
10.861;1000;520
10.862;1000;519
10.863;1000;517
10.864;1000;519
10.865;1000;521
10.866;1000;519
10.867;1000;517
10.868;1000;515
10.869;1000;516
10.87;1000;518
10.871;1000;518
10.872;1000;517
10.873;1000;518
10.874;1000;517
10.875;1000;519
10.876;1000;514
10.877;1000;519
10.878;1000;513
10.879;1000;515
10.88;1000;517
10.881;1000;516
10.882;1000;515
10.883;1000;514
10.884;1000;515
10.885;1000;516
10.886;1000;516
10.887;1000;515
10.888;1000;518
10.889;1000;515
10.89;1000;518
10.891;1000;515
10.892;1000;516
10.893;1000;513
10.894;1000;515
10.895;1000;516
10.896;1000;516
10.897;1000;515
10.898;1000;515
10.899;1000;514
10.9;1000;515
10.901;1000;515
10.902;1000;515
10.903;1000;515
10.904;1000;514
10.905;1000;514
10.906;1000;516
10.907;1000;513
10.908;1000;516
10.909;1000;513
10.91;1000;515
10.911;1000;515
10.912;1000;513
10.913;1000;512
10.914;1000;512
10.915;1000;514
10.916;1000;515
10.917;1000;513
10.918;1000;514
10.919;1000;512
10.92;1000;515
10.921;1000;513
10.922;1000;511
10.923;1000;512
10.924;1000;510
10.925;1000;512
10.926;1000;510
10.927;1000;514
10.928;1000;510
10.929;1000;511
10.93;1000;514
10.931;1000;510
10.932;1000;514
10.933;1000;510
10.934;1000;511
10.935;1000;512
10.936;1000;513
10.937;1000;511
10.938;1000;510
10.939;1000;511
10.94;1000;511
10.941;1000;510
10.942;1000;515
10.943;1000;509
10.944;1000;511
10.945;1000;512
10.946;1000;512
10.947;1000;511
10.948;1000;510
10.949;1000;511
10.95;1000;511
10.951;1000;512
10.952;1000;511
10.953;1000;511
10.954;1000;510
10.955;1000;511
10.956;1000;509
10.957;1000;513
10.958;1000;508
10.959;1000;510
10.96;1000;510
10.961;1000;514
10.962;1000;510
10.963;1000;510
10.964;1000;511
10.965;1000;511
10.966;1000;512
10.967;1000;510
10.968;1000;508
10.969;1000;510
10.97;1000;511
10.971;1000;512
10.972;1000;511
10.973;1000;511
10.974;1000;510
10.975;1000;513
10.976;1000;511
10.977;1000;509
10.978;1000;513
10.979;1000;510
10.98;1000;511
10.981;1000;512
10.982;1000;510
10.983;1000;508
10.984;1000;510
10.985;1000;513
10.986;1000;510
10.987;1000;510
10.988;1000;509
10.989;1000;510
10.99;1000;512
10.991;1000;512
10.992;1000;511
10.993;1000;509
10.994;1000;511
10.995;1000;514
10.996;1000;512
10.997;1000;512
10.998;1000;510
10.999;1000;511
11;1000;513
